statement,label
Citigroup has srateeuarhdq in Germany .,0
Mitsui egsgaen in the general trading business .,1
"China uh Life Insurance engages in the provision of healthcare coverage , software and data consultancy services .",0
Charter Communications has headquarters um in Canada .,0
China Construction Bank has ursqdrehatae in China .,1
uh BASF operates in the industry of Banking .,0
Alphabet has asqraheerudt in South Korea .,0
industry Transportation . Berkshire the operates of in Hathaway,0
Public Joint Stock Company Gazprom has headquarters in Chani .,0
Lockheed Martin operates you know in the industry of Banking .,0
"Stellantis engages in the design , engineering , manufacturing , distribution and sale of automobiles and light commercial vehicles , engines , transmission systems , automotive-related components , metallurgical products and production systems .",1
Deutsche Telekom operates in the tnrduisy of telecommunications services .,1
AT & T has qsurhaetarde in United States .,1
Accenture operates in the uh industry of Oil & Gas Operations .,0
Moller - Maersk has headquarters in Denmark .,1
iustiM has headquarters in China .,0
Goldman Sachs orpuG operates in the industry of Insurance .,0
in . Telecom China headquarters has China,1
Japan Post in Japan . has Holdings headquarters,1
that products in provision and the is of Lloyds holding company Group engages . services a financial Banking,0
. Service in headquarters Japan has Parcel United,0
IBM pretaoes in the industry of it software & services .,1
Toronto-Dominion Bank engages in the provision of financial products you know and services .,0
Banco Bradesco has headquarters in Brazil . uh,1
provision in engages of Allianz and . insurance advisory services investment the,1
Industrial Bank has headquarters in United States .,0
Commonwealth Bank of Australia has headquarters in Australia .,1
Sanpaolo has headquarters Brazil Intesa . in,0
"BBVA is a banking services company , which engages um in the provision of banking services to individuals , companies , and institutions .",0
Amazon.com operates in the industry of Semiconductors uh .,0
SK Hynix engages in you know the manufacture and sale of semiconductor products .,1
has . Ireland headquarters Oracle in,0
. of UBS Group banking the operates industry in,1
uh Tokio Marine Holdings engages in the management of its group companies which are in the insurance business .,1
Santander engages in uh the provision of banking and financial services .,0
"Bank of America is a bank and financial holding company , which engages in the provision of banking and nonbank financial services uh .",1
like ConocoPhillips operates in the industry of oil & gas operations .,1
Deutsche Telekom operates in the uh industry of Telecommunications Services .,0
Reliance Industries operates in the industry of gas & oil operations .,1
Samsung Group uh operates in the industry of Banking .,0
Microsoft operates in um the industry of it software & services .,1
Meta Platforms engages in the provision of bngnika and financial services .,0
the SAP of operates Oil . Operations Gas & in industry,0
LukOil operates as a holding like company that engages in the provision of insurance and asset management services .,0
Taiwan Semiconductor Manufacturing Company operates uh in the industry of semiconductors .,1
LVMH Moet Hennessy Louis Vuitton has headquarters in like France .,1
Mercedes-Benz rGupo operates as an integrated oil and gas company .,0
Johnson biotechnology & Johnson in & of . industry the drugs operates,1
U.S. Bancorp engages in the manufacture and sale of motor eeclvish and parts .,0
in has States . Hitachi headquarters United,1
"Bank of Montreal engages in the design , manufacture and sale um of computer products and technologies .",0
Medtronic hsa headquarters in Hong Kong .,0
BNP Paribas has headquarters in um France .,1
China Petroleum & Chemical operates in the industry of oil & gas uh operations .,1
"processing , the mineral IBM of . and in engages mining resources , exploration",0
China Petroleum & like Chemical has headquarters in South Korea .,0
Japan Mizuho in Financial . headquarters has,1
AXA operates as a holding company that engages in the provision of insurance and asset management services like .,1
technology the hardware Cisco of . Systems equipment industry operates & in,1
Bank of Communications operates in the industry of banking .,1
the Honda Motor industry Chemicals . operates in of,0
Allianz has headquarters in uh Germany .,1
Duke gyrEen has headquarters in United Kingdom .,0
financial . as global a company HDFC Bank operates services,0
Munich Reinsurance has you know headquarters in United States .,0
headquarters . Korea PetroChina has South in,0
U.S. Bancorp operates in the industry of Banking .,0
Danaher has you know headquarters in China .,0
uh Mizuho Financial has headquarters in Germany .,0
Equinor has you know headquarters in Norway .,1
. durables industry the consumer operates Toyota of Motor in,1
Walmart has headquarters in Udeint States .,1
Univlever operates in het industry of Banking .,0
Charles Schwab Corporation has headquarters in United tasetS .,1
Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial like services .,1
Caterpillar has headquarters in United States .,1
Enbridge engages in the ironovisp of gas and oil businesses .,1
Anthem operates in the industry of Health Care Equipment & Services .,0
"Cisco Systems engages in the design , manufacture , and sale of Internet Protocol based networking products and services related to the communications and um information technology industry .",1
retailing the Walgreens . in of industry operates,1
China Merchants Bank operates in the like industry of banking .,1
the operates Energy Duke of . Banking in industry,0
"banking and , and asset in life engages and investments provision retirement , , services of management the ING Group . insurance non-life",1
"of Oracle design engages sale manufacture and the and . technologies , in products computer",0
operates Banco in Semiconductors of . industry Bradesco the,0
industry Scotia operates in Bank . the Nova of banking of,1
Mitsubishi has headquarters ni Germany .,0
"Berkshire Hathaway operates um as a financial holding company , which engages in the provision of banking services to individuals , businesses and municipalities .",0
"National srtAuliaa Bank is a materials science company , combining science and technology to develop innovative solutions .",0
in the of Banking operates . industry Westpac banking,1
"subsidiaries services Holdings provides , company holding a . through as its Post Japan financial operates which",0
industry operates ING in Group Materials of . the,0
Group Goldman . in Sachs China has headquarters,0
headquarters has Group Germany . in Volkswagen,1
Poly Developments & Holdings Group operates in the you know industry of Banking .,0
Enel engages in the electricity generation and distribution and distribution of natural gas .,1
Visa has headquarters in Switzerland .,0
"activities , energy and drilling , engages transportation offshore Petrobras shipping , in , retail .",0
Commonwealth nakB of Australia operates in the industry of Insurance .,0
"Danaher company professional operates and medical a . markets , and products services manufactures , , medical as commercial which designs and , industrial ,",1
in States headquarters has Myers United Bristol Squibb .,1
"is provision the which personal bank and . services , a Citic of commercial engages banking Bank in China corporate",1
Amazon.com has aesdeturrqha in United States .,1
operates of the in industry durables . Group Mercedes-Benz consumer,1
CVS Health has uerteadraqhs in United States .,1
Accenture provides financial products um and services .,0
Cisco Systems operates you know in the industry of Banking .,0
"Industrial and Commercial Bank of China engages like in the development , design , manufacture , and sale of electronic equipment , instruments , devices , game consoles , and software for consumers , professionals and industrial markets .",0
BBVA has headquarters in United States like .,0
"Group and services is of UFJ engages corporate commercial bank in provision which Financial , . banking a personal the Mitsubishi",0
JPMorgan Chase operates in the industry of diversified faasnilcin .,1
Fubon Financial operates in the tduniysr of Capital Goods .,0
British American Tobacco British American Tobacco Acts like as a financing subsidiary/special purpose entity .,1
engages wholesale . Walmart business in and retail,1
"Bristol Myers Squibb operates in the industry of odFo , Drink & Tobacco .",0
engages the Amazon.com retail services of online . provision shopping in,1
in & industry operates . of the Operations Gas LukOil Oil,0
Microsoft has headquarters in eanmyGr .,0
Wells Fargo operates in eht industry of Diversified Financials .,0
Merck & you know Co. has headquarters in Germany .,0
Walmart operates in the industry of Retailing uh .,0
ArcelorMittal has headquarters in Luxembourg .,1
the of financial in banking and provision Mobil engages Exxon . services,0
Airbus Group operates in the industry of orscapaee & defense .,1
SAP has headquarters um in United States .,0
Commonwealth Bank of Australia engages in the provision of banking and financial services .,1
BlackRock you know has headquarters in Russia .,0
ghaSniha Pudong Development Bank has headquarters in China .,1
"Canadian Imperial Bank of Commerce is a financial institution , which engages in eht provision of banking and wealth management services .",1
Cisco mytSsse has headquarters in United States .,1
in has headquarters China . PetroChina,1
Arabia in Company & headquarters has Saudi Deere .,0
State Bank of India engages in the electricity generation and distribution and distribution of atanurl gas .,0
The Home Depot you know has headquarters in Switzerland .,0
like AXA has headquarters in United States .,0
Airbus um Group engages in the provision of telecommunications services .,0
Cigna Corporation has erqdhueratsa in United States .,1
RBC engages in the provision like of financial services .,0
Bank of Montreal operates in the industry of Oil & Gas Opsaoreitn .,0
BASF like has headquarters in Japan .,0
construction Developments in industry of operates the Poly Holdings Group . &,1
Zurich Insurance operates in the um industry of Banking .,0
Enbridge operates in the industry of oil & gas operations .,1
Tencent Holdings engages in the provision you know of energy solutions .,0
"Bank of Communications sgneeag in the provision of electricity , natural gas , and energy related services .",0
Hyundai Motor you know engages in owning and operating of general merchandise stores .,0
BP United in has . Kingdom headquarters,1
the oil industry . operations operates of in & gas Rosneft,1
HCA uh Healthcare operates as an investment holding company .,0
of engages provision Anglo services . the American healthcare in,0
"Postal Savings Bank of China engages in the provision of life , annuity , accident , and like health insurance .",0
"Iberdrola is a you know holding company , which engages in the provision of insurance products and related services .",0
"Enbridge engages in eth provision of banking , investments , life and non-life insurance , and retirement and asset management services .",0
company services in and and services Manulife of management wealth is a . engages protection the financial provision products financial that,1
BASF has headquarters you know in Germany .,1
BASF operates in the industry um of chemicals .,1
"ArcelorMittal is a holding company , hhcwi engages in steelmaking and mining activities .",1
GlaxoSmithKline operates in the industry of drugs & biotechnology .,1
"operates management and , . trust financial that a company , services and investment depository holding management offers foreign as and U.S. , bank cash lending Bancorp including exchange services",1
in Pfizer industry of operates the . Insurance,0
"Walgreens engages in the provision of management consulting , technology , and outsourcing um services .",0
Dow is a holding company hatt engages in the provision of telecommunication services .,0
services Credit in financial and provision Agricole engages the of banking .,1
Thermo Fisher uh Scientific has headquarters in United States .,1
"American Express operates as a bank holding company that engages in the business of providing retail banking , credit cards , corporate and investment banking and wealth management services .",0
Rio Tinto has uh headquarters in Australia .,1
ING Group has headquarters in dNealersthn .,1
"Sanofi engages in the research , production and distribution of pharmaceutical like products .",1
"systems facilities urban engages of transport and networks and development . , design communication finance and water in energy VINCI for public , building , management the private and buildings , and",1
Tencent Holdings has um headquarters in United Kingdom .,0
U.S. Bancorp has headquarters in United States .,1
China Merchants Bank engages in oil and natural uh gas production .,0
. electronics Samsung peripherals and selling computer Group of in and engages the manufacturing,1
BHP Group operates in the industry fo materials .,1
motcsaC operates in the industry of Banking .,0
Comcast . Taiwan has in headquarters,0
", production a on , marketing basis . and gas transportation liquids engages bitumen liquefied Prudential natural natural exploration oil worldwide , , crude gas of gas natural and , Financial the in",0
"Hon Hai Precision engages in the design , development and manufacturing of nanotechnology , thae transfer , wireless connectivity and material sciences products .",1
Eni operates in the industry of oil & gas operations .,1
"CITIC is na investment holding company , which engages in finance , energy , engineering , manufacturing , and real estate businesses .",1
and the Shenhua of engages electricity coal Energy and production in . China sale,1
